x,p
-0.070387,9183.05
-0.070227,9183.05
-0.070067,9183.05
-0.069907,9183.05
-0.069747,9183.05
-0.069587,9183.05
-0.0694269,9183.05
-0.0692669,9183.05
-0.0691069,9183.05
-0.0689469,9183.05
-0.0687869,9183.05
-0.0686269,9183.05
-0.0684668,9183.05
-0.0683068,9183.05
-0.0681468,9183.05
-0.0679868,9183.05
-0.0678268,9183.05
-0.0676668,9183.05
-0.0675068,9183.05
-0.0673467,9183.05
-0.0671867,9183.05
-0.0670267,9183.05
-0.0668667,9183.05
-0.0667067,9183.05
-0.0665467,9183.05
-0.0663866,9183.05
-0.0662266,9183.05
-0.0660666,9183.05
-0.0659066,9183.05
-0.0657466,9183.05
-0.0655866,9183.05
-0.0654265,9183.05
-0.0652665,9183.05
-0.0651065,9183.05
-0.0649465,9183.05
-0.0647865,9183.05
-0.0646265,9183.05
-0.0644664,9183.05
-0.0643064,9183.05
-0.0641464,9183.05
-0.0639864,9183.05
-0.0638264,9183.05
-0.0636664,9183.05
-0.0635064,9183.05
-0.0633463,9183.05
-0.0631863,9183.05
-0.0630263,9183.05
-0.0628663,9183.05
-0.0627063,9183.05
-0.0625463,9183.05
-0.0623862,9183.05
-0.0622262,9183.05
-0.0620662,9183.05
-0.0619062,9183.05
-0.0617462,9183.05
-0.0615862,9183.05
-0.0614261,9183.05
-0.0612661,9183.05
-0.0611061,9183.05
-0.0609461,9183.05
-0.0607861,9183.05
-0.0606261,9183.05
-0.060466,9183.05
-0.060306,9183.05
-0.060146,9183.05
-0.059986,9183.05
-0.059826,9183.05
-0.059666,9183.05
-0.059506,9183.05
-0.0593459,9183.05
-0.0591859,9183.05
-0.0590259,9183.05
-0.0588659,9183.06
-0.0587059,9183.06
-0.0585459,9183.06
-0.0583858,9183.06
-0.0582258,9183.06
-0.0580658,9183.06
-0.0579058,9183.06
-0.0577458,9183.06
-0.0575858,9183.06
-0.0574257,9183.06
-0.0572657,9183.06
-0.0571057,9183.06
-0.0569457,9183.06
-0.0567857,9183.06
-0.0566257,9183.06
-0.0564656,9183.06
-0.0563056,9183.06
-0.0561456,9183.06
-0.0559856,9183.06
-0.0558256,9183.06
-0.0556656,9183.06
-0.0555056,9183.06
-0.0553455,9183.06
-0.0551855,9183.06
-0.0550255,9183.06
-0.0548655,9183.06
-0.0547055,9183.06
-0.0545455,9183.06
-0.0543854,9183.06
-0.0542254,9183.06
-0.0540654,9183.06
-0.0539054,9183.06
-0.0537454,9183.06
-0.0535854,9183.06
-0.0534253,9183.06
-0.0532653,9183.06
-0.0531053,9183.06
-0.0529453,9183.06
-0.0527853,9183.06
-0.0526253,9183.06
-0.0524652,9183.06
-0.0523052,9183.06
-0.0521452,9183.06
-0.0519852,9183.06
-0.0518252,9183.06
-0.0516652,9183.06
-0.0515052,9183.06
-0.0513451,9183.06
-0.0511851,9183.06
-0.0510251,9183.06
-0.0508651,9183.06
-0.0507051,9183.06
-0.0505451,9183.06
-0.050385,9183.06
-0.050225,9183.06
-0.050065,9183.06
-0.049905,9183.06
-0.049745,9183.06
-0.049585,9183.06
-0.0494249,9183.06
-0.0492649,9183.06
-0.0491049,9183.06
-0.0489449,9183.06
-0.0487849,9183.06
-0.0486249,9183.06
-0.0484648,9183.06
-0.0483048,9183.06
-0.0481448,9183.06
-0.0479848,9183.06
-0.0478248,9183.06
-0.0476648,9183.06
-0.0475048,9183.06
-0.0473447,9183.06
-0.0471847,9183.06
-0.0470247,9183.06
-0.0468647,9183.06
-0.0467047,9183.06
-0.0465447,9183.06
-0.0463846,9183.06
-0.0462246,9183.06
-0.0460646,9183.06
-0.0459046,9183.06
-0.0457446,9183.06
-0.0455846,9183.06
-0.0454245,9183.06
-0.0452645,9183.06
-0.0451045,9183.06
-0.0449445,9183.06
-0.0447845,9183.06
-0.0446245,9183.06
-0.0444644,9183.06
-0.0443044,9183.06
-0.0441444,9183.06
-0.0439844,9183.06
-0.0438244,9183.06
-0.0436644,9183.06
-0.0435044,9183.06
-0.0433443,9183.06
-0.0431843,9183.06
-0.0430243,9183.06
-0.0428643,9183.06
-0.0427043,9183.06
-0.0425443,9183.06
-0.0423842,9183.06
-0.0422242,9183.06
-0.0420642,9183.06
-0.0419042,9183.06
-0.0417442,9183.06
-0.0415842,9183.06
-0.0414241,9183.06
-0.0412641,9183.06
-0.0411041,9183.06
-0.0409441,9183.06
-0.0407841,9183.06
-0.0406241,9183.06
-0.040464,9183.06
-0.040304,9183.06
-0.040144,9183.06
-0.039984,9183.06
-0.039824,9183.06
-0.039664,9183.06
-0.039504,9183.06
-0.0393439,9183.06
-0.0391839,9183.06
-0.0390239,9183.06
-0.0388639,9183.06
-0.0387039,9183.06
-0.0385439,9183.06
-0.0383838,9183.06
-0.0382238,9183.06
-0.0380638,9183.06
-0.0379038,9183.06
-0.0377438,9183.06
-0.0375838,9183.06
-0.0374237,9183.06
-0.0372637,9183.06
-0.0371037,9183.06
-0.0369437,9183.06
-0.0367837,9183.06
-0.0366237,9183.06
-0.0364636,9183.06
-0.0363036,9183.06
-0.0361436,9183.06
-0.0359836,9183.06
-0.0358236,9183.06
-0.0356636,9183.06
-0.0355036,9183.06
-0.0353435,9183.06
-0.0351835,9183.06
-0.0350235,9183.06
-0.0348635,9183.06
-0.0347035,9183.06
-0.0345435,9183.06
-0.0343834,9183.06
-0.0342234,9183.06
-0.0340634,9183.06
-0.0339034,9183.06
-0.0337434,9183.06
-0.0335834,9183.06
-0.0334233,9183.06
-0.0332633,9183.06
-0.0331033,9183.06
-0.0329433,9183.06
-0.0327833,9183.06
-0.0326233,9183.06
-0.0324632,9183.07
-0.0323032,9183.07
-0.0321432,9183.07
-0.0319832,9183.07
-0.0318232,9183.07
-0.0316632,9183.07
-0.0315032,9183.07
-0.0313431,9183.07
-0.0311831,9183.07
-0.0310231,9183.07
-0.0308631,9183.07
-0.0307031,9183.07
-0.0305431,9183.07
-0.030383,9183.07
-0.030223,9183.07
-0.030063,9183.07
-0.029903,9183.07
-0.029743,9183.07
-0.029583,9183.07
-0.0294229,9183.07
-0.0292629,9183.07
-0.0291029,9183.07
-0.0289429,9183.07
-0.0287829,9183.07
-0.0286229,9183.07
-0.0284628,9183.07
-0.0283028,9183.07
-0.0281428,9183.07
-0.0279828,9183.07
-0.0278228,9183.07
-0.0276628,9183.07
-0.0275028,9183.07
-0.0273427,9183.07
-0.0271827,9183.07
-0.0270227,9183.07
-0.0268627,9183.07
-0.0267027,9183.07
-0.0265427,9183.07
-0.0263826,9183.07
-0.0262226,9183.07
-0.0260626,9183.07
-0.0259026,9183.07
-0.0257426,9183.07
-0.0255826,9183.07
-0.0254225,9183.07
-0.0252625,9183.07
-0.0251025,9183.07
-0.0249425,9183.07
-0.0247825,9183.07
-0.0246225,9183.07
-0.0244624,9183.07
-0.0243024,9183.07
-0.0241424,9183.07
-0.0239824,9183.07
-0.0238224,9183.07
-0.0236624,9183.07
-0.0235024,9183.07
-0.0233423,9183.07
-0.0231823,9183.07
-0.0230223,9183.07
-0.0228623,9183.07
-0.0227023,9183.07
-0.0225423,9183.07
-0.0223822,9183.07
-0.0222222,9183.07
-0.0220622,9183.07
-0.0219022,9183.07
-0.0217422,9183.07
-0.0215822,9183.07
-0.0214221,9183.07
-0.0212621,9183.07
-0.0211021,9183.07
-0.0209421,9183.07
-0.0207821,9183.07
-0.0206221,9183.07
-0.020462,9183.07
-0.020302,9183.07
-0.020142,9183.07
-0.019982,9183.07
-0.019822,9183.07
-0.019662,9183.07
-0.019502,9183.07
-0.0193419,9183.07
-0.0191819,9183.07
-0.0190219,9183.07
-0.0188619,9183.07
-0.0187019,9183.07
